Car_ID,Brand,Model_Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine_CC,Max_Power_bhp,Mileage_kmpl,Seats,Price_USD,Vehicle_Age,Price_Per_Year,Mileage_Category,Price_Category,Power_Per_CC,Efficiency_to_Power,Usage_Intensity,Depreciation_Rate,Engine_Size_Category,Power_Rating,Fuel_Type_Category,Is_Automatic,Owner_History_Numeric,Price_Per_Seat
359,Hyundai,2024,181072,Petrol,Manual,Third,2101,304.1,19.77,7,59235.82,1,29617.91,Very High,Mid-range,144.7405997144217,0.06499013806706114,90536.0,0.005133631413705193,Medium,Medium,Traditional,0,2,7404.4775
360,Toyota,2023,158240,Petrol,Manual,Third,2955,167.4,21.32,5,67563.96,2,22521.320000000003,Very High,Mid-range,56.6497461928934,0.12728358208955223,52746.666666666664,0.004955231232283716,Medium,Low,Traditional,0,2,11260.660000000002
361,BMW,2017,75119,Electric,Automatic,First,1492,133.1,11.39,6,76917.66,8,8546.406666666668,Medium,Premium,89.20911528150134,0.08551051051051052,8346.555555555555,0.013843194876249793,Small,Low,Eco-Friendly,1,0,10988.237142857144
362,Volkswagen,2018,43714,Electric,Automatic,Third,2278,226.3,14.11,4,33082.86,7,4135.3575,Low,Budget,99.34152765583846,0.062323321554770314,5464.25,0.047881353626813804,Medium,Medium,Eco-Friendly,1,2,6616.572
363,Hyundai,2014,190165,Diesel,Automatic,Third,1056,566.4,26.09,4,113992.53,11,9499.3775,Very High,Luxury,536.3636363636363,0.04605472197705207,15847.083333333334,0.05465573353154341,Small,Very High,Traditional,1,2,22798.506
364,Hyundai,2015,60419,Hybrid,Manual,Third,3230,232.1,9.87,2,22861.74,10,2078.34,Medium,Budget,71.85758513931889,0.04250645994832041,5492.636363636364,0.10151889056167371,Medium,Medium,Eco-Friendly,0,2,7620.580000000001
365,Mercedes,2006,185217,Petrol,Automatic,First,1241,593.3,25.67,7,115981.42,19,5799.071,Very High,Luxury,478.08219178082186,0.043259184361307726,9260.85,0.09719317806957295,Small,Very High,Traditional,1,0,14497.6775
366,Toyota,2013,110432,Petrol,Manual,Third,2681,311.7,19.07,2,4738.17,12,364.4746153846154,High,Budget,116.26258858634837,0.06116100064143682,8494.76923076923,0.7892521264272013,Medium,Medium,Traditional,0,2,1579.39
367,Kia,2021,97949,Hybrid,Automatic,Third,3446,140.3,24.05,6,59291.71,4,11858.342,Medium,Mid-range,40.71387115496228,0.1712962962962963,19589.8,0.009464907237331538,Medium,Low,Eco-Friendly,1,2,8470.244285714285
368,Mercedes,2007,138533,Hybrid,Manual,First,4620,539.0,22.84,5,42004.04,18,2210.738947368421,High,Mid-range,116.66666666666666,0.042366907809311814,7291.210526315789,0.23097228332600087,Large,Very High,Eco-Friendly,0,0,7000.673333333333
369,Mercedes,2010,150363,Diesel,Manual,Third,2535,297.8,10.19,5,55547.44,15,3471.715,High,Mid-range,117.47534516765286,0.03420610943269553,9397.6875,0.08041629971966809,Medium,Medium,Traditional,0,2,9257.906666666668
370,Audi,2009,182876,Hybrid,Manual,Third,4535,437.4,19.22,7,69767.76,16,4103.985882352941,Very High,Mid-range,96.44983461962514,0.043931428571428566,10757.411764705883,0.10030850483798193,Large,High,Eco-Friendly,0,2,8720.97
371,BMW,2009,81971,Petrol,Automatic,First,3445,590.9,26.69,2,53963.93,16,3174.3488235294117,Medium,Mid-range,171.52394775036285,0.04516074450084603,4821.823529411765,0.1751952610704767,Medium,Very High,Traditional,1,0,17987.976666666666
372,Hyundai,2019,98471,Petrol,Automatic,Second,818,68.1,15.8,2,51537.08,6,7362.4400000000005,Medium,Mid-range,83.25183374083129,0.23167155425219946,14067.285714285714,0.007928118393234672,Small,Low,Traditional,1,1,17179.02666666667
373,BMW,2021,69946,Petrol,Automatic,First,1924,94.1,29.16,6,88728.64,4,17745.728,Medium,Premium,48.908523908523904,0.3095541401273886,13989.2,0.004242099934137003,Small,Low,Traditional,1,0,12675.52
374,Ford,2013,103989,Petrol,Manual,Third,4785,443.5,16.31,5,83247.52,12,6403.655384615385,High,Premium,92.68547544409613,0.036767357980162306,7999.153846153846,0.06392906444462916,Large,High,Traditional,0,2,13874.586666666668
375,Audi,2007,89080,Petrol,Manual,Third,3454,197.8,8.57,2,100492.74,18,5289.091578947368,Medium,Premium,57.26693688477128,0.043304699343102576,4688.421052631579,0.035429072497451086,Medium,Medium,Traditional,0,2,33497.58
376,Kia,2024,197404,Diesel,Automatic,Third,2880,143.2,14.74,7,32245.2,1,16122.6,Very High,Budget,49.72222222222222,0.10286113049546408,98702.0,0.004440833338501901,Medium,Low,Traditional,1,2,4030.65
377,BMW,2021,82794,Petrol,Automatic,First,2347,62.0,28.79,5,74314.84,4,14862.967999999999,Medium,Mid-range,26.416702172986792,0.46360708534621575,16558.8,0.0033371082127309605,Medium,Low,Traditional,1,0,12385.806666666665
378,Honda,2014,35841,Diesel,Automatic,Third,1661,52.2,12.99,6,71467.79,11,5955.649166666666,Low,Mid-range,31.426851294400965,0.24837476099426384,2986.75,0.008034276220431326,Small,Low,Traditional,1,2,10209.684285714286
379,Volkswagen,2007,129447,Petrol,Manual,Third,954,473.7,26.7,7,46259.32,18,2434.701052631579,High,Mid-range,496.54088050314465,0.056352891515407344,6813.0,0.18431779114368427,Small,Very High,Traditional,0,2,5782.415
380,Ford,2022,125029,Electric,Manual,First,4294,115.3,27.03,4,59868.73,3,14967.1825,High,Mid-range,26.851420586865395,0.23422876949740037,31257.25,0.005777544010971821,Large,Low,Eco-Friendly,0,0,11973.746000000001
381,Toyota,2022,184830,Electric,Manual,Second,1704,301.9,13.75,6,39712.51,3,9928.1275,Very High,Mid-range,177.1713615023474,0.04552980132450331,46207.5,0.02280584113567398,Small,Medium,Eco-Friendly,0,1,5673.215714285715
382,Kia,2021,81272,Electric,Manual,Second,2069,379.3,7.08,7,19595.79,4,3919.1580000000004,Medium,Budget,183.3252779120348,0.018661043753294675,16254.4,0.07742084290335305,Medium,High,Eco-Friendly,0,1,2449.47375
383,Ford,2007,42643,Electric,Manual,Third,1204,279.9,23.11,2,28014.74,18,1474.46,Low,Budget,232.47508305647838,0.08253571428571428,2244.3684210526317,0.17983462153774984,Small,Medium,Eco-Friendly,0,2,9338.246666666668
384,Volkswagen,2007,186480,Diesel,Automatic,First,1643,55.2,12.79,4,15345.1,18,807.6368421052632,Very High,Budget,33.59707851491175,0.23128390596745024,9814.736842105263,0.06474609184092375,Small,Low,Traditional,1,0,3069.02
385,Audi,2010,48950,Diesel,Manual,Third,2582,478.8,24.57,6,82919.14,15,5182.44625,Low,Premium,185.43764523625097,0.051305074128210476,3059.375,0.08661345723728879,Medium,Very High,Traditional,0,2,11845.591428571428
386,Volkswagen,2017,192921,Hybrid,Manual,First,2364,45.9,16.07,2,80305.1,8,8922.78888888889,Very High,Premium,19.416243654822335,0.3493478260869565,21435.666666666668,0.0045725044548297076,Medium,Low,Eco-Friendly,0,0,26768.36666666667
387,Mercedes,2019,105500,Petrol,Manual,First,1984,466.7,17.13,4,114220.95,6,16317.278571428571,High,Luxury,235.23185483870967,0.03669665809768637,15071.42857142857,0.024515428076652516,Small,Very High,Traditional,0,0,22844.19
388,Volkswagen,2013,164116,Electric,Manual,Second,1546,540.3,24.45,5,88372.37,12,6797.874615384615,Very High,Premium,349.48253557567915,0.04524426350851221,12624.307692307691,0.07336599249298742,Small,Very High,Eco-Friendly,0,1,14728.728333333333
389,Mercedes,2008,130588,Diesel,Manual,Second,2525,282.4,14.56,2,9089.36,17,504.9644444444445,High,Budget,111.84158415841584,0.05153982300884956,7254.888888888889,0.5281198984418658,Medium,Medium,Traditional,0,1,3029.786666666667
390,Audi,2018,20997,Petrol,Automatic,First,3988,339.9,16.08,7,106456.69,7,13307.08625,Low,Premium,85.23069207622868,0.04729411764705882,2624.625,0.02234972410165954,Large,High,Traditional,1,0,13307.08625
391,Nissan,2009,84751,Petrol,Manual,Third,1070,307.1,14.4,6,103932.99,16,6113.705294117647,Medium,Premium,287.0093457943925,0.04687499999999999,4985.35294117647,0.04727616057076227,Small,Medium,Traditional,0,2,14847.570000000002
392,Mercedes,2006,103605,Diesel,Manual,Second,4756,258.0,14.18,4,54868.48,19,2743.424,High,Mid-range,54.24726661059714,0.05493994575745834,5180.25,0.08933928296750761,Large,Medium,Traditional,0,1,10973.696
393,Toyota,2015,159983,Electric,Manual,Third,971,537.0,18.15,2,71545.98,10,6504.179999999999,Very High,Mid-range,553.038105046344,0.033792589834295284,14543.90909090909,0.07505557886580258,Small,Very High,Eco-Friendly,0,2,23848.66
394,Volkswagen,2013,60533,Hybrid,Automatic,Second,1073,540.6,25.22,5,117201.16,12,9015.473846153847,Medium,Luxury,503.82106244175213,0.04664324024412798,4656.384615384615,0.05535051572428359,Small,Very High,Eco-Friendly,1,1,19533.52666666667
395,Volkswagen,2007,87566,Petrol,Automatic,Second,3106,228.1,14.04,6,65279.61,18,3435.768947368421,Medium,Mid-range,73.43850611719253,0.06152497808939527,4608.736842105263,0.06289463287797097,Medium,Medium,Traditional,1,1,9325.658571428572
396,Toyota,2013,150643,Hybrid,Automatic,Third,1958,384.4,18.11,6,108922.65,12,8378.665384615384,High,Luxury,196.32277834525024,0.0471001300390117,11587.923076923076,0.0423489297319728,Small,High,Eco-Friendly,1,2,15560.378571428571
397,Honda,2007,113255,Electric,Manual,Second,2506,559.1,21.77,2,12715.53,18,669.2384210526316,High,Budget,223.10454908220274,0.03893061516452074,5960.789473684211,0.7913951368808945,Medium,Very High,Eco-Friendly,0,1,4238.51
398,Hyundai,2006,194013,Electric,Automatic,Second,2571,578.8,11.74,5,25353.07,19,1267.6535,Very High,Budget,225.12640995721506,0.020279841077906376,9700.65,0.43374495692407566,Medium,Very High,Eco-Friendly,1,1,4225.511666666666
399,Nissan,2016,63005,Hybrid,Manual,Third,1221,325.0,11.94,4,54568.33,9,5456.8330000000005,Medium,Mid-range,266.17526617526613,0.03672716087357736,6300.5,0.0536015377135838,Small,High,Eco-Friendly,0,2,10913.666000000001
400,Kia,2014,194784,Electric,Manual,Second,2009,293.6,28.34,2,71416.55,11,5951.379166666667,Very High,Mid-range,146.14235938277753,0.09649302008852569,16232.0,0.045221377658572724,Medium,Medium,Eco-Friendly,0,1,23805.516666666666
401,Mercedes,2013,48541,Petrol,Automatic,Second,1690,196.1,23.09,4,98498.66,12,7576.820000000001,Low,Premium,116.03550295857988,0.11768603465851173,3733.923076923077,0.023890437794404567,Small,Medium,Traditional,1,1,19699.732
402,Toyota,2019,28387,Hybrid,Manual,Second,4067,577.0,19.43,6,118626.67,6,16946.667142857143,Low,Luxury,141.87361691664617,0.033668341708542715,4055.285714285714,0.029183747771493785,Large,Very High,Eco-Friendly,0,1,16946.667142857143
403,Audi,2012,98980,Electric,Manual,Third,2273,120.0,21.19,4,48495.63,13,3463.973571428571,Medium,Mid-range,52.79366476022877,0.17643630308076605,7070.0,0.03216718357543607,Medium,Low,Eco-Friendly,0,2,9699.126
404,Mercedes,2009,184980,Hybrid,Manual,First,4043,364.7,5.73,5,8547.63,16,502.8017647058823,Very High,Budget,90.20529309918376,0.015707236842105263,10881.176470588236,0.6825889060586317,Large,High,Eco-Friendly,0,0,1424.6049999999998
405,Hyundai,2015,90457,Petrol,Automatic,Third,2981,198.2,20.45,7,96737.07,10,8794.27909090909,Medium,Premium,66.48775578664878,0.10312657589510843,8223.363636363636,0.020488314476400035,Medium,Medium,Traditional,1,2,12092.13375
406,Audi,2006,149129,Electric,Manual,First,2249,196.2,17.74,5,73712.54,19,3685.6269999999995,High,Mid-range,87.23877278790573,0.09037187977585329,7456.45,0.05057144182737663,Medium,Medium,Eco-Friendly,0,0,12285.423333333332
407,Ford,2019,69028,Petrol,Manual,Second,3896,266.8,18.64,4,26229.51,6,3747.0728571428567,Medium,Budget,68.4804928131417,0.0698388909704009,9861.142857142857,0.061028169105366244,Large,Medium,Traditional,0,1,5245.902
408,Volkswagen,2010,124246,Electric,Automatic,First,4056,599.3,13.99,2,60894.93,15,3805.933125,High,Mid-range,147.75641025641025,0.02334000667334001,7765.375,0.14762070305848027,Large,Very High,Eco-Friendly,1,0,20298.31
409,Ford,2012,60731,Diesel,Manual,Third,3956,70.8,7.04,6,89850.3,13,6417.878571428571,Medium,Premium,17.896865520728007,0.0992947813822285,4337.928571428572,0.010243591355940313,Large,Low,Traditional,0,2,12835.757142857143
410,Mercedes,2009,160930,Electric,Manual,Third,2390,364.0,9.83,7,93138.18,16,5478.716470588235,Very High,Premium,152.30125523012552,0.026998077451249654,9466.470588235294,0.06253007595729317,Medium,High,Eco-Friendly,0,2,11642.2725
411,Hyundai,2020,184761,Hybrid,Automatic,Second,4781,86.2,28.77,2,61455.35,5,10242.558333333332,Very High,Mid-range,18.029700899393433,0.3333719582850522,30793.5,0.007013107677237584,Large,Low,Eco-Friendly,1,1,20485.116666666665
412,Nissan,2022,49638,Electric,Manual,First,2235,126.5,15.22,2,38710.1,3,9677.525,Low,Budget,56.59955257270694,0.12022116903633492,12409.5,0.00980338972542759,Medium,Low,Eco-Friendly,0,0,12903.366666666667
413,Mercedes,2010,182558,Petrol,Manual,Second,1023,286.2,16.67,5,116927.88,15,7307.9925,Very High,Luxury,279.76539589442814,0.05822563744324136,11409.875,0.03671462516360372,Small,Medium,Traditional,0,1,19487.98
414,Toyota,2009,25567,Petrol,Manual,Second,1019,325.9,6.32,4,80613.43,16,4741.966470588235,Low,Premium,319.82335623159963,0.019386503067484663,1503.9411764705883,0.06468320870097326,Small,High,Traditional,0,1,16122.685999999998
415,BMW,2020,165811,Electric,Manual,Third,2454,184.9,5.94,5,50763.79,5,8460.631666666666,Very High,Mid-range,75.34637326813366,0.03210810810810811,27635.166666666668,0.01821144143411211,Medium,Medium,Eco-Friendly,0,2,8460.631666666666
416,Mercedes,2017,62804,Hybrid,Manual,First,1064,217.2,22.93,4,35814.2,8,3979.3555555555554,Medium,Budget,204.13533834586465,0.10552231937413714,6978.222222222223,0.048515713998525764,Small,Medium,Eco-Friendly,0,0,7162.839999999999
417,Volkswagen,2009,113821,Diesel,Automatic,First,1753,88.7,18.45,5,88539.05,16,5208.179411764706,High,Premium,50.59897318881917,0.20777027027027026,6695.35294117647,0.016028904433643305,Small,Low,Traditional,1,0,14756.508333333333
418,Volkswagen,2017,8754,Hybrid,Automatic,First,4533,209.8,17.72,2,31335.46,8,3481.717777777778,Low,Budget,46.28281491286124,0.08442115292996664,972.6666666666666,0.053560612781405434,Large,Medium,Eco-Friendly,1,0,10445.153333333334
419,Mercedes,2021,32044,Diesel,Automatic,First,3574,581.3,11.08,6,23090.07,4,4618.014,Low,Budget,162.64689423614996,0.019057447540419676,6408.8,0.10069693608828001,Large,Very High,Traditional,1,0,3298.5814285714287
420,Audi,2022,72260,Petrol,Automatic,Second,3924,569.0,23.62,4,64990.57,3,16247.6425,Medium,Mid-range,145.00509683995924,0.041504129327007554,18065.0,0.026264944822843948,Large,Very High,Traditional,1,1,12998.114
421,BMW,2012,71912,Hybrid,Manual,Second,1279,227.5,9.21,7,36928.52,13,2637.7514285714283,Medium,Budget,177.87333854573887,0.040465729349736385,5136.571428571428,0.08008498350371195,Small,Medium,Eco-Friendly,0,1,4616.065
422,Toyota,2017,13706,Diesel,Manual,Third,4314,359.7,9.75,7,76581.9,8,8509.099999999999,Low,Mid-range,83.37969401947149,0.02709838799332963,1522.888888888889,0.037574967780013555,Large,High,Traditional,0,2,9572.7375
423,Mercedes,2023,13894,Electric,Manual,Second,2153,549.4,16.52,2,16798.82,2,5599.606666666667,Low,Budget,255.1788202508128,0.030063694267515925,4631.333333333333,0.06540546267757631,Medium,Very High,Eco-Friendly,0,1,5599.606666666667
424,Audi,2007,154109,Petrol,Manual,Second,4122,43.5,12.16,5,79628.11,18,4190.953157894737,Very High,Premium,10.553129548762737,0.27889908256880735,8111.0,0.009833087422426296,Large,Low,Traditional,0,1,13271.351666666667
425,Volkswagen,2012,88986,Electric,Manual,Third,4678,494.0,11.19,5,36145.69,13,2581.835,Medium,Budget,105.6006840530141,0.02264723740133576,6356.142857142857,0.17766495355453016,Large,Very High,Eco-Friendly,0,2,6024.281666666667
426,Volkswagen,2006,86942,Petrol,Automatic,Third,1689,571.1,21.13,2,3028.42,19,151.421,Medium,Budget,338.12907045589105,0.0369922969187675,4347.1,3.581840748394082,Small,Very High,Traditional,1,2,1009.4733333333334
427,Hyundai,2012,187684,Hybrid,Automatic,Third,4654,91.1,21.27,7,17851.52,13,1275.1085714285714,Very High,Budget,19.574559518693597,0.23322368421052633,13406.0,0.06633797357459899,Large,Low,Eco-Friendly,1,2,2231.44
428,Mercedes,2017,34725,Hybrid,Manual,Second,1724,130.4,25.61,7,112233.0,8,12470.333333333334,Low,Luxury,75.63805104408353,0.19624521072796935,3858.3333333333335,0.00929486608336155,Small,Low,Eco-Friendly,0,1,14029.125
429,BMW,2017,141998,Petrol,Manual,Second,2970,578.0,15.44,5,104480.49,8,11608.943333333335,High,Premium,194.6127946127946,0.026708181975436774,15777.555555555555,0.044256642970922404,Medium,Very High,Traditional,0,1,17413.415
430,Honda,2005,109555,Petrol,Manual,Third,2702,341.0,6.83,4,30332.26,20,1444.3933333333332,High,Budget,126.20281273131015,0.02002345353268836,5216.9047619047615,0.2248357083940203,Medium,High,Traditional,0,2,6066.451999999999
431,BMW,2010,14496,Petrol,Automatic,Third,3195,48.0,11.84,6,94069.51,15,5879.344375,Low,Premium,15.023474178403756,0.24615384615384614,906.0,0.007653833278888357,Medium,Low,Traditional,1,2,13438.501428571428
432,Volkswagen,2023,61447,Hybrid,Manual,Third,828,184.3,29.5,4,74202.88,2,24734.293333333335,Medium,Mid-range,222.58454106280195,0.15997830802603036,20482.333333333332,0.0049673952359364495,Small,Low,Eco-Friendly,0,2,14840.576000000001
433,Volkswagen,2020,106604,Diesel,Manual,Second,834,292.0,19.91,7,116595.85,5,19432.641666666666,High,Luxury,350.11990407673864,0.06816158849709003,17767.333333333332,0.012521779104667063,Small,Medium,Traditional,0,1,14574.48125
434,Ford,2012,165878,Electric,Manual,Second,4389,428.0,22.74,4,46711.86,13,3336.5614285714287,Very High,Mid-range,97.51651856915014,0.053118430273300626,11848.42857142857,0.1191106688821879,Large,High,Eco-Friendly,0,1,9342.372
435,Volkswagen,2005,93199,Electric,Automatic,First,3470,450.6,5.18,6,82730.89,20,3939.5661904761905,Medium,Premium,129.85590778097983,0.01149323274905702,4438.047619047619,0.1089301839955548,Medium,High,Eco-Friendly,1,0,11818.698571428571
436,Toyota,2020,46321,Hybrid,Manual,Second,4165,597.4,17.96,4,10433.68,5,1738.9466666666667,Low,Budget,143.43337334933972,0.030058577405857743,7720.166666666667,0.28625698152698503,Large,Very High,Eco-Friendly,0,1,2086.736
437,Kia,2013,158728,Electric,Automatic,Second,1388,201.0,5.94,4,49360.94,12,3796.995384615385,Very High,Mid-range,144.8126801152738,0.0295375435106912,12209.846153846154,0.048863557631649,Small,Medium,Eco-Friendly,1,1,9872.188
438,Mercedes,2017,60147,Petrol,Automatic,Second,4018,341.4,19.23,4,115766.67,8,12862.963333333333,Medium,Luxury,84.9676455948233,0.0563103953147877,6683.0,0.023592078859322296,Large,High,Traditional,1,1,23153.334
439,BMW,2015,96396,Diesel,Automatic,Third,3938,338.7,28.02,4,66060.76,10,6005.523636363636,Medium,Mid-range,86.00812595226003,0.08270365997638725,8763.272727272728,0.05127020533512883,Large,High,Traditional,1,2,13212.151999999998
440,Kia,2017,185738,Electric,Automatic,Second,1703,267.2,29.21,2,36681.9,8,4075.766666666667,Very High,Budget,156.89958896065764,0.10927796483352038,20637.555555555555,0.058272383044961,Small,Medium,Eco-Friendly,1,1,12227.300000000001
441,Audi,2014,43787,Diesel,Automatic,Third,4886,134.7,18.51,7,17071.7,11,1422.6416666666667,Low,Budget,27.568563241915676,0.1373145400593472,3648.9166666666665,0.0867876785745664,Large,Low,Traditional,1,2,2133.9625
442,Honda,2008,199018,Petrol,Automatic,First,2969,587.4,16.46,6,85312.82,17,4739.601111111111,Very High,Premium,197.84439205119568,0.028017021276595746,11056.555555555555,0.11704785930345164,Medium,Very High,Traditional,1,0,12187.545714285716
443,Toyota,2010,26727,Electric,Manual,First,1139,517.9,28.63,7,78448.16,15,4903.01,Low,Premium,454.69710272168567,0.05527027027027027,1670.4375,0.09902591691230346,Small,Very High,Eco-Friendly,0,0,9806.02
444,BMW,2011,100081,Hybrid,Manual,Third,2514,319.1,21.84,2,46750.83,14,3116.722,Medium,Mid-range,126.92919649960224,0.06842105263157894,6672.066666666667,0.09555561782287454,Medium,High,Eco-Friendly,0,2,15583.61
445,Kia,2009,127721,Diesel,Manual,Third,1356,377.8,6.62,2,114260.14,16,6721.184705882353,High,Luxury,278.61356932153393,0.017517861868219103,7513.0,0.05290337554832728,Small,High,Traditional,0,2,38086.71333333333
